SK_ID_CURR,AGE,ANNUAL_INCOME,LOAN_AMOUNT,EMPLOYMENT_YEARS,CREDIT_SCORE,EXISTING_LOANS,TARGET
104388,63,73693,33391,16,729,0,0
104389,52,148924,68291,30,336,3,1
104390,62,39641,94723,37,692,2,1
104391,34,91749,7526,9,590,2,0
104392,30,144877,29686,26,602,3,0
104393,56,100021,78339,5,700,1,1
104394,54,35605,11574,5,643,4,1
104395,29,123173,13733,14,817,4,0
104396,62,70713,55290,3,676,2,1
104397,48,40390,77793,39,464,3,1
104398,31,95403,41051,6,312,1,0
104399,34,78466,20909,25,324,0,0
104400,59,23981,94682,30,422,4,0
104401,39,29493,82338,1,428,1,1
104402,35,91218,78432,27,846,4,1
104403,48,91318,33133,12,608,3,1
104404,44,135631,56571,17,735,4,1
104405,28,139238,84062,29,481,0,1
104406,63,115335,55908,10,342,3,0
104407,29,127441,16278,12,703,2,1
104408,53,36984,56458,23,562,1,0
104409,53,145580,69265,28,369,4,1
104410,39,131316,61782,4,591,3,0
104411,23,42760,60415,34,513,3,0
104412,30,111529,96087,18,446,4,1
104413,60,21524,59160,12,324,2,1
104414,62,138454,59399,4,622,4,0
104415,21,69402,30298,13,408,2,0
104416,49,111656,27191,37,550,4,1
104417,54,85614,61964,21,781,3,1
104418,33,55891,38092,8,474,0,0
104419,21,111009,94407,39,646,0,0
104420,54,59832,80257,25,469,3,1
104421,49,65836,67513,4,301,0,0
104422,33,93953,56097,28,661,2,1
104423,49,33362,35279,21,595,3,1
104424,59,86745,19404,2,501,2,0
104425,44,57921,75022,27,588,3,1
104426,46,90434,40198,37,361,2,1
104427,37,147717,99223,13,801,2,1
104428,27,38562,54997,13,425,0,0
104429,33,84510,83692,10,348,3,0
104430,25,96407,5567,8,478,4,0
104431,46,27610,66032,37,792,0,1
104432,23,129381,7179,5,732,2,1
104433,27,112918,7019,0,601,2,1
104434,59,35791,86455,24,468,4,1
104435,21,78047,90239,15,568,4,1
104436,37,120848,23704,14,663,2,0
104437,63,123826,23030,33,399,4,1
104438,45,87906,74445,16,514,1,1
104439,23,39665,78551,2,396,0,0
104440,35,90246,8420,2,847,3,1
104441,49,85864,64875,36,636,4,0
104442,63,66451,52653,16,658,4,1
104443,52,123883,21740,37,589,1,1
104444,46,106148,70263,0,695,3,0
104445,36,65890,69559,6,659,1,0
104446,45,26794,24465,25,646,3,1
104447,48,52888,56432,38,423,0,1
104448,29,26749,9131,18,837,4,0
104449,21,66531,15652,29,721,0,1
104450,49,135652,69973,13,635,3,0
104451,42,40608,92043,12,802,4,1
104452,36,100986,52147,19,356,1,0
104453,61,89211,52671,25,375,2,1
104454,64,140382,94342,26,765,1,0
104455,61,103996,24171,24,584,2,0
104456,27,76017,91129,8,685,1,1
104457,34,123947,60692,11,558,3,0
104458,49,77676,63541,9,776,0,1
104459,39,31560,14470,5,310,2,1
104460,39,74401,66344,33,559,3,1
104461,22,70468,49308,18,692,0,0
104462,61,135884,55639,5,668,0,1
104463,35,52463,26326,1,483,4,1
104464,23,51663,9597,14,315,4,0
104465,31,133687,35788,16,805,4,1
104466,50,88706,70020,15,385,2,1
104467,60,78773,54477,27,309,2,1
104468,38,53123,38071,20,776,0,1
104469,22,114346,75603,7,463,2,1
104470,52,29718,66923,9,323,0,0
104471,28,146777,75560,9,611,3,0
104472,42,82637,78251,9,537,1,1
104473,26,20028,62492,8,761,0,1
104474,32,82370,36770,27,761,0,1
104475,60,67599,81762,23,537,3,1
104476,56,37397,40399,18,321,4,0
104477,35,129198,83948,32,479,4,1
104478,48,127323,62439,3,798,4,1
104479,38,65406,49415,2,774,0,0
104480,22,67657,17569,11,638,0,0
104481,33,87560,7369,17,830,2,1
104482,35,143178,5528,22,461,2,1
104483,40,124143,35314,19,360,1,1
104484,49,144745,23047,5,384,1,1
104485,62,146896,24748,33,846,2,0
104486,49,33503,40109,1,789,0,1
104487,23,74943,18919,29,304,3,0
104488,39,95839,52498,8,375,2,1
104489,23,102674,60808,26,552,0,1
104490,34,45345,85792,33,306,2,1
104491,60,138423,75441,39,772,4,1
104492,24,70390,79420,23,437,2,1
104493,31,115041,33906,16,657,4,1
104494,51,79557,76486,28,462,0,1
104495,63,85054,71896,35,617,4,1
104496,52,21906,26946,11,757,2,1
104497,47,60167,52020,30,552,4,0
104498,50,27961,79266,8,500,3,1
104499,63,46140,27161,18,831,4,0
104500,22,144098,32738,16,464,4,1
104501,29,139289,8925,1,531,1,1
104502,48,78701,13463,39,627,3,1
104503,51,97567,62153,4,537,0,0
104504,54,100664,87948,38,419,4,0
104505,35,101199,66009,15,549,3,0
104506,45,149856,92938,16,635,0,0
104507,56,119764,96253,26,583,3,1
104508,28,101218,46552,6,497,1,0
104509,29,142357,61271,7,715,0,0
104510,57,100729,14797,7,694,0,1
104511,59,48561,91130,22,450,4,0
104512,52,70568,76942,31,564,2,0
104513,37,129349,18965,17,519,0,0
104514,55,93302,18733,37,515,0,0
104515,57,115380,58223,11,614,1,0
104516,39,114968,31926,14,515,1,0
104517,64,49504,33783,27,634,1,1
104518,49,136116,88360,37,658,4,1
104519,27,57146,41394,30,460,0,1
104520,48,60297,69796,8,810,1,1
104521,29,106394,33287,7,456,1,1
104522,48,147173,87104,18,461,3,0
104523,26,145942,35436,7,341,3,1
104524,49,88607,91916,33,479,1,0
104525,37,36939,95332,3,602,4,1
104526,36,110467,78567,30,629,2,0
104527,43,70715,92483,37,728,3,1
104528,51,64460,8188,2,649,3,1
104529,23,86576,96205,34,419,0,1
104530,41,88222,11765,18,374,0,1
104531,46,32666,56626,28,422,1,0
104532,56,82119,93707,9,481,0,1
104533,62,55321,15807,11,556,0,0
104534,57,21779,15204,29,568,2,1
104535,42,33186,97602,29,792,4,1
104536,62,36459,62944,17,479,1,0
104537,32,106246,47120,23,448,2,1
104538,62,107755,27658,31,817,1,0
104539,33,25057,42081,8,447,4,0
104540,31,80663,39986,23,308,1,1
104541,36,38733,84322,25,477,0,1
104542,28,39157,99819,2,694,4,1
104543,60,55030,55304,22,630,2,0
104544,60,39613,70592,10,355,2,1
104545,22,128612,63548,9,506,3,0
104546,50,135080,44986,35,404,2,1
104547,50,103028,79095,12,846,3,1
104548,32,106282,96594,28,654,0,1
104549,30,25188,93281,37,788,2,1
104550,64,127106,71151,12,802,4,1
104551,31,148346,78598,25,349,3,1
104552,35,49680,33214,19,386,2,1
104553,36,123361,43745,4,602,0,1
104554,37,80119,47548,19,300,4,0
104555,46,122302,15681,13,680,4,1
104556,22,94400,11984,13,661,0,0
104557,32,75718,32579,7,680,2,0
104558,46,56445,95810,12,461,1,1
104559,43,25796,59933,23,318,2,1
104560,38,67218,32399,14,542,3,1
104561,52,59131,36481,0,428,3,0
104562,58,28123,5944,21,475,2,0
104563,23,28222,98993,33,708,3,0
104564,58,44074,14114,39,383,1,1
104565,23,131958,44846,2,675,1,0
104566,50,136088,88666,25,521,4,1
104567,21,49825,82848,13,624,3,0
104568,50,56839,37596,7,750,2,1
104569,52,127112,80287,15,715,4,1
104570,48,147514,11907,20,744,1,0
104571,41,88322,33114,9,624,4,0
104572,33,76321,30009,24,822,0,1
104573,47,119174,89846,37,465,3,0
104574,56,122500,55241,21,537,2,1
104575,27,130100,40725,3,312,1,1
104576,42,45988,23996,3,556,4,1
104577,30,55507,11047,29,813,2,1
104578,59,119244,33767,1,509,3,0
104579,35,118644,21347,28,783,2,1
104580,35,145788,29102,35,664,3,1
104581,24,115251,9263,20,524,3,1
104582,52,43806,72438,20,493,3,0
104583,43,56901,35540,20,495,4,1
104584,26,37043,80726,3,699,3,0
104585,44,95761,68769,0,356,2,1
104586,40,29752,45843,25,512,0,0
104587,57,88993,32690,1,578,2,1
104588,40,62616,7994,8,679,4,0
104589,32,72127,72546,17,416,3,1
104590,53,94777,12377,10,750,0,0
104591,48,20453,83572,24,709,4,1
104592,28,95432,31467,25,666,1,0
104593,21,142872,5048,35,412,1,0
104594,57,107362,41978,34,463,1,0
104595,42,30976,52606,37,303,0,1
104596,26,134176,86574,2,322,2,1
104597,41,119122,78414,34,391,0,1
104598,52,90404,98145,39,768,0,1
104599,55,101932,54222,21,454,0,0
104600,35,117170,53115,7,506,1,1
104601,25,97707,94606,14,380,2,1
104602,26,109647,45647,6,782,0,1
104603,45,53688,59607,18,706,2,0
104604,60,106840,62410,39,402,3,1
104605,49,137106,26996,16,539,0,0
104606,27,127810,59921,0,564,0,1
104607,60,124779,88697,28,332,0,0
104608,33,113789,51022,12,334,3,1
104609,58,116516,45148,28,548,3,1
104610,38,22017,72764,5,349,1,1
104611,22,27957,96901,4,579,4,1
104612,28,134534,95724,33,451,2,0
104613,31,127724,13888,10,836,4,0
104614,53,24792,93666,8,529,0,1
104615,58,75982,44159,37,587,0,0
104616,47,33237,47197,39,694,1,0
104617,40,71586,89326,8,752,4,0
104618,32,101787,95360,7,332,0,1
104619,63,39252,29474,39,662,4,1
104620,51,30707,22333,2,410,1,1
104621,47,54206,41355,12,420,4,0
104622,52,114276,78903,18,315,2,0
104623,30,23543,71258,33,822,1,1
104624,23,64135,36145,31,397,4,1
104625,47,136469,80675,15,415,0,0
104626,55,133824,54854,35,770,3,0
104627,51,124647,72664,17,738,3,0
104628,35,55031,91153,13,580,1,1
104629,36,62929,98616,29,648,3,1
104630,33,85747,40285,1,531,2,1
104631,55,77851,22533,12,410,1,1
104632,31,75311,37624,26,651,0,0
104633,41,132113,51996,16,311,0,1
104634,31,125331,51947,30,787,1,0
104635,50,85867,32956,14,832,3,1
104636,55,108780,56030,19,584,3,1
104637,42,77196,63597,4,844,0,0
104638,58,93705,47443,6,691,2,1
104639,51,77894,70464,17,469,3,1
104640,34,107640,8952,10,376,2,0
104641,44,127437,61880,31,596,3,0
104642,52,34591,57201,26,629,1,1
104643,56,117247,47460,25,362,4,0
104644,52,68893,27796,36,569,0,0
104645,35,20727,36746,27,515,1,0
104646,63,41359,91785,1,489,3,1
104647,55,63822,5015,19,374,0,1
104648,23,121547,54757,3,809,4,1
104649,36,135336,30957,12,392,4,0
104650,25,123399,86541,23,352,3,1
104651,41,132113,26292,37,795,0,1
104652,30,108534,36876,39,393,3,0
104653,39,30929,65727,28,528,4,1
104654,45,148588,52046,35,549,1,0
104655,24,80091,19817,1,690,1,1
104656,49,100378,96006,17,481,2,0
104657,39,43519,14759,7,566,4,0
104658,63,37393,53432,14,580,4,1
104659,22,54318,11412,16,382,3,1
104660,30,94531,62757,22,485,2,1
104661,63,114192,25504,1,830,2,1
104662,45,67934,13507,5,647,0,0
104663,40,125796,26050,28,722,3,0
104664,39,130805,9820,26,753,1,1
104665,43,101103,12835,36,566,0,1
104666,44,48840,98167,33,806,2,1
104667,31,138089,18587,17,441,1,0
104668,54,109367,62732,9,615,4,0
104669,48,33265,56921,37,531,3,1
104670,25,25424,50499,16,596,2,1
104671,25,40625,11840,12,321,4,1
104672,41,99622,70077,26,683,2,0
104673,32,49187,36440,1,425,1,1
104674,24,55929,40183,33,402,0,1
104675,62,81892,7389,30,409,1,1
104676,40,40539,60076,22,771,3,0
104677,58,76630,71299,6,364,3,1
104678,45,110639,94461,37,771,2,1
104679,34,113410,97085,32,375,1,1
104680,31,29215,44023,11,318,0,0
104681,52,59385,55029,11,683,3,1
104682,31,107580,44941,18,489,0,0
104683,38,97462,93993,8,659,4,1
104684,47,133396,58950,9,751,2,0
104685,38,117037,91959,16,378,0,0
104686,43,115310,81054,39,471,2,1
104687,31,45008,70363,38,511,4,1
104688,41,68928,66742,9,744,0,1
104689,64,103096,50215,11,448,0,0
104690,25,109876,52857,14,309,4,0
104691,43,44976,60476,30,841,1,0
104692,61,133942,33173,14,354,0,0
104693,45,144984,14395,27,479,0,0
104694,61,47626,64768,3,680,3,0
104695,30,118256,89743,35,721,1,0
104696,42,120537,51229,0,750,0,1
104697,39,79789,31639,33,392,4,1
104698,21,24700,67583,16,819,2,0
104699,27,129331,33924,38,712,4,0
104700,24,83645,77969,37,693,1,0
104701,21,140594,35104,32,630,3,1
104702,35,93396,42594,20,732,3,1
104703,60,27526,8664,25,462,3,1
104704,32,123863,15528,35,339,4,1
104705,42,59500,33190,4,384,2,0
104706,42,88049,71033,32,390,2,1
104707,37,93366,66161,0,783,0,1
104708,49,100317,78177,5,684,2,1
104709,34,79117,75179,36,492,2,1
104710,40,76096,75592,1,552,0,1
104711,53,27910,37899,4,543,4,0
104712,63,101383,75979,25,569,4,0
104713,35,91185,22241,12,318,1,0
104714,32,70248,51211,11,339,4,0
104715,60,94656,68472,4,815,3,0
104716,40,21951,79248,1,332,3,1
104717,50,85212,78757,3,749,1,1
104718,58,95701,36346,26,838,2,1
104719,23,99888,86196,9,618,1,1
104720,48,95282,82124,12,423,0,1
104721,46,129274,47220,1,671,1,1
104722,50,114533,22942,25,650,1,1
104723,33,61954,54167,14,622,3,0
104724,33,109719,41373,9,787,0,0
104725,22,28804,72143,21,750,0,1
104726,57,112705,7016,39,652,1,0
104727,58,20595,74110,24,415,0,1
104728,22,49592,51309,14,312,0,1
104729,56,60643,12274,12,619,4,0
104730,46,143721,20748,7,464,0,1
104731,31,82665,25175,20,384,2,1
104732,28,40823,16826,20,547,0,1
104733,64,25972,88008,21,731,3,1
104734,60,35882,39129,32,778,4,1
104735,63,86394,75009,26,667,3,1
104736,42,91055,28490,39,656,3,0
104737,40,43769,46435,21,707,2,0
104738,28,45020,80017,29,644,4,1
104739,49,62748,13520,8,478,1,0
104740,60,122621,96951,34,724,0,0
104741,46,105374,88106,17,840,2,1
104742,50,64912,66877,4,742,2,0
104743,37,32879,24798,26,605,1,0
104744,40,53798,59638,5,666,2,1
104745,36,127791,74072,31,335,1,1
104746,63,109826,72309,7,762,1,0
104747,27,66073,34894,38,445,1,1
104748,36,95791,67963,20,445,2,1
104749,47,86983,59567,17,679,1,1
104750,43,63005,40326,13,467,2,0
104751,44,114731,60059,14,574,4,1
104752,29,22850,10079,25,386,1,1
104753,55,48400,30838,31,453,2,1
104754,40,144948,92340,38,796,2,0
104755,57,31953,52109,27,614,2,0
104756,62,126410,90211,38,573,0,1
104757,37,145155,30594,31,561,0,1
104758,51,43535,47749,12,786,1,1
104759,28,95536,41292,14,753,4,0
104760,35,95039,79534,17,742,1,0
104761,51,141640,84233,38,561,3,0
104762,50,101029,56818,5,842,3,1
104763,40,24055,18429,10,404,4,1
104764,59,58170,62748,31,649,4,1
104765,32,145331,53807,39,737,4,0
104766,37,117944,12140,19,468,0,0
104767,62,127585,68226,32,642,0,0
104768,50,119976,19901,39,529,3,0
104769,49,48251,93815,7,322,4,0
104770,39,24532,33525,34,580,2,1
104771,31,24924,25491,4,818,3,1
104772,54,68037,73816,34,552,4,0
104773,27,98082,39980,13,703,2,0
104774,64,112115,13078,20,432,4,1
104775,54,91621,96654,23,573,1,0
104776,40,97926,94521,16,531,2,1
104777,58,98816,53704,17,844,1,1
104778,44,109654,21997,33,378,0,1
104779,30,90400,84810,11,334,3,0
104780,52,127620,5868,15,794,4,0
104781,35,119525,31398,3,409,3,0
104782,57,121164,86578,24,620,4,1
104783,40,112385,26246,33,627,1,1
104784,23,113102,25561,27,683,2,0
104785,57,30702,21254,10,663,2,1
104786,60,126732,39512,12,531,4,0
104787,28,35385,94532,30,713,1,1
104788,60,29336,99154,24,593,4,1
104789,64,85421,82395,38,846,4,0
104790,43,51225,62865,9,473,4,1
104791,60,56021,28580,23,691,2,0
104792,31,23782,75959,0,401,4,1
104793,28,108877,77144,24,592,2,1
104794,49,135454,47485,27,384,0,1
104795,50,137369,55621,35,500,1,1
104796,30,109630,55665,17,840,0,0
104797,59,69111,75412,5,596,4,0
104798,48,109402,55603,1,355,2,1
104799,56,139774,26038,2,771,1,1
104800,33,142652,98542,7,315,3,1
104801,52,104585,19325,30,365,1,0
104802,56,62719,40892,18,771,1,0
104803,57,116528,6753,5,322,4,1
104804,46,69037,22996,13,785,0,1
104805,42,100103,73811,2,714,0,1
104806,24,129987,79283,0,604,3,1
104807,51,145695,50211,29,476,4,1
104808,38,23513,67820,18,494,1,1
104809,58,135183,5824,18,312,0,1
104810,44,33335,18880,8,465,0,1
104811,43,64140,71617,6,449,2,1
104812,42,124126,16517,36,640,1,1
104813,22,100373,26683,6,473,4,0
104814,51,97658,21876,8,466,0,0
104815,31,54840,61354,3,396,4,1
104816,48,51007,78802,24,703,1,1
104817,52,76947,81719,11,376,1,1
104818,25,126833,91602,5,536,0,1
104819,58,138637,83413,17,590,3,1
104820,30,140721,14982,39,435,4,1
104821,60,113220,79504,20,666,4,1
104822,44,46393,31598,14,847,2,1
104823,55,77480,19639,2,547,1,1
104824,64,137243,75210,1,513,1,0
104825,43,108290,74852,39,369,0,1
104826,37,106335,14695,3,628,0,1
104827,21,124263,53582,31,315,0,1
104828,51,29107,36094,1,786,2,1
104829,51,148181,65635,28,473,3,0
104830,62,25993,27187,1,573,0,1
104831,62,116341,6214,33,823,0,0
104832,54,113650,28940,26,518,0,1
104833,29,123325,49406,38,812,2,0
104834,42,144980,96221,37,698,4,0
104835,33,137595,48481,17,410,3,0
104836,45,72066,20977,35,763,4,0
104837,38,131850,49839,18,392,1,1
104838,32,62942,62874,26,750,1,1
104839,60,36138,63414,19,695,0,1
104840,37,138558,30538,20,778,4,0
104841,35,147408,61241,22,615,2,1
104842,62,64527,78501,29,652,3,1
104843,35,29190,80133,24,538,4,1
104844,35,112259,65481,30,403,4,1
104845,59,139773,32740,26,328,3,1
104846,33,98422,68328,33,388,4,1
104847,37,75698,77105,7,674,4,1
104848,52,102315,55643,18,696,3,1
104849,29,113710,16881,25,663,2,0
104850,60,49086,41996,27,446,3,1
104851,40,37322,37177,3,613,0,1
104852,46,128132,42177,30,847,0,0
104853,47,145604,71126,15,751,0,1
104854,41,120814,61531,9,805,0,1
104855,38,139324,31119,37,785,1,0
104856,33,103569,32915,9,400,2,1
104857,36,105610,7708,8,406,1,1
104858,29,148921,43749,38,590,4,1
104859,32,23435,49989,35,648,4,1
104860,64,121505,27106,35,526,3,1
104861,58,73331,22131,18,349,0,0
104862,39,48942,51553,18,457,3,0
104863,27,79635,63144,11,627,4,1
104864,55,49059,11553,12,376,0,1
104865,38,77557,22881,24,753,2,1
104866,36,133457,6379,35,609,4,1
104867,59,72389,95791,24,626,3,1
104868,24,73014,74306,27,807,3,1
104869,45,52826,24726,38,406,4,0
104870,52,50297,14088,29,540,1,1
104871,60,63890,39314,4,734,2,1
104872,33,41322,60041,16,327,4,1
104873,37,55739,21350,17,548,4,0
104874,57,29719,86397,20,663,3,1
104875,26,99553,84509,21,832,0,1
104876,39,28314,22769,38,771,0,1
104877,33,113831,52249,5,838,0,0
104878,46,95164,87862,15,712,3,1
104879,34,127658,51365,1,464,0,1
104880,51,97028,55185,0,347,4,0
104881,24,56113,7786,29,783,1,1
104882,59,137174,6620,36,457,1,1
104883,28,35357,41303,22,450,1,1
104884,45,118865,24589,0,524,0,0
104885,33,40365,7882,18,559,1,1
104886,52,59029,67248,2,686,0,0
104887,58,21737,54322,1,555,4,1
104888,58,94632,29524,36,360,4,0
104889,48,105474,14745,16,695,3,0
104890,50,98218,20861,27,696,3,0
104891,23,144606,96707,17,461,2,1
104892,48,47499,96735,32,679,4,1
104893,23,130027,59261,14,742,0,0
104894,54,130402,7837,21,648,2,0
104895,36,148692,79135,26,330,4,0
104896,42,127430,86447,36,370,0,1
104897,52,66157,59380,31,696,4,1
104898,58,76247,91089,18,737,4,0
104899,28,148411,54831,27,301,0,0
104900,28,61034,94349,27,434,4,1
104901,26,20294,43255,9,445,4,1
104902,34,118072,34520,19,478,4,1
104903,52,44596,34541,24,563,3,1
104904,55,118185,70772,20,610,1,0
104905,30,31434,32350,13,503,4,1
104906,23,78382,49397,21,329,0,0
104907,32,58098,82085,25,358,4,0
104908,51,24655,68865,10,308,3,1
104909,49,103029,60956,6,623,3,0
104910,25,66228,32453,16,466,4,0
104911,45,23771,67345,17,636,2,0
104912,61,94099,17906,6,678,1,1
104913,51,140811,19988,19,541,0,1
104914,41,76799,32723,37,459,0,0
104915,40,82257,38800,10,534,0,1
104916,59,37558,44107,15,752,0,1
104917,42,119468,32430,26,498,3,1
104918,24,78436,37535,10,776,1,1
104919,33,127779,73476,15,332,4,1
104920,62,144891,92329,22,707,4,0
104921,40,143725,82798,11,388,2,0
104922,33,112103,57284,39,520,4,0
104923,37,143400,61232,2,368,1,0
104924,56,52376,49420,1,593,4,1
104925,53,139154,42710,37,536,3,0
104926,21,107458,77497,23,459,4,1
104927,35,97924,97035,28,589,0,1
104928,33,49332,45498,33,832,0,1
104929,37,66737,36283,19,634,0,1
104930,44,109031,71169,17,801,0,1
104931,28,93970,77358,13,545,3,1
104932,47,71952,67457,17,622,3,1
104933,43,40991,30968,1,628,3,1
104934,28,47472,67508,0,846,4,1
104935,28,79946,68220,19,638,0,1
104936,46,125566,90366,33,470,2,1
104937,33,46849,10738,10,409,2,1
104938,59,21541,8098,26,309,0,0
104939,57,149237,78633,22,501,1,0
104940,48,22765,83672,37,556,4,0
104941,45,63074,43244,2,561,2,1
104942,36,122795,13253,11,729,3,0
104943,22,49283,59333,29,806,1,1
104944,38,121387,55969,30,365,3,1
104945,37,140044,95744,22,334,1,1
104946,50,120161,75423,0,790,1,1
104947,59,20769,49411,19,553,4,1
104948,33,37806,80028,5,316,3,0
104949,52,110518,40421,10,560,3,0
104950,49,22972,6454,34,555,2,1
104951,50,38256,22522,3,723,0,0
104952,38,123903,43575,28,800,0,0
104953,33,145574,8192,9,585,2,1
104954,63,38653,60268,28,306,1,0
104955,41,123579,86311,37,796,2,1
104956,50,106669,15402,0,498,2,1
104957,41,59339,83610,39,717,3,1
104958,37,45757,85781,7,351,2,0
104959,60,123376,41527,37,542,1,1
104960,39,62399,57181,16,518,0,1
104961,35,64013,96472,18,817,4,1
104962,29,117605,32002,32,408,2,1
104963,30,34706,86219,14,650,2,1
104964,64,58231,17460,30,365,3,1
104965,51,47909,35482,20,309,3,1
104966,43,125754,21447,2,501,2,1
104967,50,145777,53228,1,513,2,1
104968,53,96631,88265,34,367,1,0
104969,29,77572,55126,15,626,0,0
104970,21,105879,25545,20,349,0,1
104971,64,83767,60114,11,316,4,1
104972,55,46469,98740,27,822,0,0
104973,31,21313,80350,11,605,4,1
104974,54,27847,62801,32,691,3,1
104975,36,70222,18890,19,423,4,1
104976,29,94702,57482,39,803,4,1
104977,52,29930,68397,20,524,0,1
104978,35,23285,6740,38,617,2,0
104979,32,143637,35121,35,772,3,1
104980,53,55863,16218,21,840,1,1
104981,34,36704,76591,25,657,4,0
104982,28,38705,93241,6,782,4,1
104983,28,20555,39722,6,728,4,1
104984,47,41323,54431,7,796,2,1
104985,32,90968,56543,25,771,1,1
104986,21,86922,47000,23,599,0,1
104987,63,73915,76975,23,383,3,1
104988,60,129543,35921,39,676,2,1
104989,62,30619,93747,11,612,1,1
104990,31,92390,35614,7,619,3,1
104991,59,148918,66189,8,503,0,0
104992,63,128500,22601,2,654,3,0
104993,51,134337,98332,20,593,4,0
104994,37,79274,76543,30,803,4,0
104995,53,93173,25514,23,444,2,1
104996,52,41225,88312,3,838,3,0
104997,49,131266,72612,19,316,4,1
104998,41,46739,95886,15,338,2,1
104999,41,67708,21292,9,429,2,1
